time;user_id;ip;video_id;platform
20.02.2025 4:43;1549;251.220.102.158;60808;iphone
20.02.2025 4:43;1819;172.205.53.159;99129;android
20.02.2025 4:43;1843;210.10.39.141;25566;iphone
20.02.2025 4:43;1555;42.217.19.160;72747;iphone
20.02.2025 4:43;224;64.193.5.49;16651;android
20.02.2025 4:43;1095;15.57.214.2;60808;iphone
20.02.2025 4:43;1848;189.79.51.128;61440;iphone
20.02.2025 4:43;744;170.222.64.205;49270;android
20.02.2025 4:43;446;205.204.146.82;49270;iphone
20.02.2025 4:43;1207;161.140.249.27;83899;iphone
20.02.2025 4:43;1812;9.26.181.195;18413;android
2025-02-20 04:44:00.000;846;67.28.175.202;16651;android
20.02.2025 4:44;630;64.89.95.32;79909;iphone
20.02.2025 4:44;886;182.5.117.60;83899;iphone
2025-02-20 04:44:09.000;2356;236.161.45.148;57791;android
20.02.2025 4:44;56;102.95.207.208;65523;iphone
2025-02-20 04:44:12.000;1169;195.94.203.42;46715;iphone
20.02.2025 4:44;715;220.60.58.108;13693;iphone
2025-02-20 04:44:15.000;2226;99.32.247.108;51192;android
2025-02-20 04:44:15.000;22;34.36.219.9;69046;android
20.02.2025 4:44;791;28.132.55.142;78541;iphone
20.02.2025 4:44;1304;100.76.93.141;30113;iphone
20.02.2025 4:44;111;49.105.114.61;99129;iphone
20.02.2025 4:44;619;25.165.177.79;78541;iphone
20.02.2025 4:44;602;101.157.207.247;55885;iphone
20.02.2025 4:44;321;99.199.221.37;89224;android
2025-02-20 04:44:23.000;1033;194.28.212.169;21505;android
2025-02-20 04:44:26.000;2220;174.235.61.129;74267;iphone
20.02.2025 4:44;79;8.207.120.58;74267;iphone
20.02.2025 4:44;1714;200.43.48.221;40726;android
20.02.2025 4:44;1622;164.26.111.93;62875;iphone
2025-02-20 04:44:50.000;2185;203.156.164.205;21474;iphone
2025-02-20 04:44:53.000;1366;60.16.25.156;89627;android
20.02.2025 4:44;843;245.70.135.0;83899;android
2025-02-20 04:44:56.000;315;149.55.66.196;95945;iphone
20.02.2025 4:45;1098;61.221.246.210;27669;android
2025-02-20 04:45:07.000;1144;144.193.57.52;15464;iphone
20.02.2025 4:45;998;235.229.42.219;55634;android
20.02.2025 4:45;2082;82.110.72.173;86108;android
20.02.2025 4:45;66;48.66.40.113;32501;android
20.02.2025 4:45;1596;155.161.103.94;62875;iphone
2025-02-20 04:45:18.000;850;118.123.130.64;77794;iphone
20.02.2025 4:45;102;204.26.250.168;61440;iphone
2025-02-20 04:45:26.000;927;237.144.13.148;46453;android
2025-02-20 04:45:27.000;803;137.36.164.196;50422;android
20.02.2025 4:45;1201;118.56.83.26;80855;iphone
2025-02-20 04:45:33.000;34;166.124.0.102;11895;iphone
20.02.2025 4:45;1305;172.234.90.104;36471;iphone
2025-02-20 04:45:38.000;2029;115.89.90.33;11471;iphone
20.02.2025 4:45;339;114.53.245.120;46715;android
20.02.2025 4:45;2043;55.109.22.119;20289;iphone
20.02.2025 4:45;1081;136.243.106.153;57791;android
2025-02-20 04:45:57.000;2370;127.129.24.240;12078;iphone
2025-02-20 04:45:58.000;977;19.26.104.252;27669;iphone
2025-02-20 04:45:59.000;1223;195.11.231.28;24335;android
20.02.2025 4:46;1997;95.172.139.71;55634;android
20.02.2025 4:46;2312;89.182.126.91;41213;iphone
20.02.2025 4:46;461;158.71.126.138;81879;android
20.02.2025 4:46;1097;219.153.178.99;31866;android
20.02.2025 4:46;735;238.143.187.198;54188;android
20.02.2025 4:46;364;104.166.97.184;17378;android
20.02.2025 4:46;653;26.183.214.147;30188;android
2025-02-20 04:46:29.000;1655;164.50.54.112;18318;iphone
20.02.2025 4:46;1453;94.164.246.31;13693;android
20.02.2025 4:46;644;196.255.204.227;26064;android
20.02.2025 4:46;2215;40.110.62.73;54188;android
20.02.2025 4:46;1198;161.47.8.9;90236;iphone
20.02.2025 4:46;1262;211.184.69.207;89627;iphone
20.02.2025 4:46;1687;217.153.88.168;52739;iphone
20.02.2025 4:47;1050;233.252.104.87;15451;iphone
20.02.2025 4:47;1885;102.251.203.164;78934;android
2025-02-20 04:47:07.000;1913;170.111.103.88;29859;iphone
20.02.2025 4:47;536;56.73.125.129;55617;iphone
20.02.2025 4:47;1274;88.136.226.226;81982;iphone
2025-02-20 04:47:12.000;1516;115.187.185.174;64392;android
20.02.2025 4:47;34;212.187.216.252;61440;android
20.02.2025 4:47;927;218.84.191.162;17378;android
20.02.2025 4:47;2000;106.53.96.2;70143;iphone
20.02.2025 4:47;552;29.6.60.139;77794;android
2025-02-20 04:47:19.000;1511;225.189.10.96;78934;android
20.02.2025 4:47;381;29.84.71.234;51192;android
20.02.2025 4:47;707;165.124.174.202;70532;iphone
20.02.2025 4:47;1525;41.193.249.10;72242;iphone
20.02.2025 4:47;959;180.168.15.50;29859;iphone
20.02.2025 4:47;1733;62.61.192.67;84713;android
20.02.2025 4:47;497;150.172.15.94;34873;iphone
20.02.2025 4:47;1566;21.39.52.51;47841;android
20.02.2025 4:47;308;164.237.253.243;49270;android
20.02.2025 4:47;1468;154.188.73.64;21505;android
2025-02-20 04:47:51.000;1277;161.221.58.85;78934;iphone
2025-02-20 04:47:51.000;1769;4.218.240.192;19477;iphone
2025-02-20 04:47:54.000;1381;169.46.22.49;41213;iphone
20.02.2025 4:48;1397;188.53.24.86;48337;iphone
20.02.2025 4:48;436;77.240.112.36;26064;android
20.02.2025 4:48;826;42.157.213.57;12468;iphone
20.02.2025 4:48;1341;181.157.43.82;33533;iphone
2025-02-20 04:48:21.000;2211;133.223.253.219;82672;android
20.02.2025 4:48;1117;206.121.124.138;73277;iphone
20.02.2025 4:48;2041;67.215.102.177;73786;iphone
20.02.2025 4:48;142;163.122.62.94;50422;android
20.02.2025 4:48;1548;53.185.147.193;62766;android
20.02.2025 4:48;1342;219.47.24.161;89186;android
2025-02-20 04:48:37.000;1279;151.67.54.185;51942;android
20.02.2025 4:48;1169;119.47.123.200;17378;android
20.02.2025 4:48;1131;80.174.22.119;31866;android
2025-02-20 04:48:45.000;1449;172.80.229.195;53947;iphone
2025-02-20 04:48:47.000;517;59.221.78.154;24335;iphone
2025-02-20 04:48:48.000;143;170.28.110.184;55523;iphone
20.02.2025 4:48;2197;135.198.38.57;86921;iphone
2025-02-20 04:48:57.000;2107;10.5.154.110;17378;android
20.02.2025 4:49;1612;181.73.211.93;83899;iphone
2025-02-20 04:49:04.000;2220;7.14.47.173;30113;iphone
20.02.2025 4:49;2236;239.117.138.83;95945;iphone
2025-02-20 04:49:07.000;2339;172.160.172.180;72242;iphone
20.02.2025 4:49;1474;71.192.9.156;53947;iphone
20.02.2025 4:49;1166;91.35.96.117;45613;android
20.02.2025 4:49;2206;212.253.91.252;89224;iphone
2025-02-20 04:49:35.000;171;49.34.193.126;99129;iphone
2025-02-20 04:49:37.000;1665;139.248.131.236;16849;iphone
20.02.2025 4:49;950;16.122.136.156;34192;iphone
20.02.2025 4:49;1201;82.86.252.185;34873;android
20.02.2025 4:49;2377;140.199.22.86;89782;android
2025-02-20 04:49:45.000;1315;16.63.160.91;78934;iphone
20.02.2025 4:49;972;82.247.159.35;34873;iphone
2025-02-20 04:49:53.000;1633;30.236.123.217;26717;android
20.02.2025 4:49;2038;58.32.143.130;72747;android
2025-02-20 04:49:58.000;958;89.109.37.53;24228;iphone
20.02.2025 4:50;520;145.120.193.248;53947;iphone
20.02.2025 4:50;932;18.17.241.58;97942;android
20.02.2025 4:50;54;125.20.200.75;44862;iphone
2025-02-20 04:50:12.000;1073;60.41.5.36;46715;android
2025-02-20 04:50:15.000;2156;11.255.22.249;79909;iphone
20.02.2025 4:50;2308;23.92.135.205;72242;iphone
20.02.2025 4:50;1005;123.8.245.214;84713;iphone
2025-02-20 04:50:23.000;1662;164.234.227.111;80855;iphone
2025-02-20 04:50:25.000;863;6.161.97.76;55634;iphone
20.02.2025 4:50;963;47.125.97.206;60808;android
20.02.2025 4:50;2052;134.163.99.152;43623;iphone
20.02.2025 4:50;1913;193.245.172.237;62766;android
20.02.2025 4:50;1044;20.203.27.74;53947;iphone
2025-02-20 04:50:45.000;1656;33.25.229.135;27065;android
2025-02-20 04:50:50.000;1590;144.39.154.146;99129;iphone
20.02.2025 4:50;1724;127.119.83.134;15451;android
2025-02-20 04:50:58.000;393;199.156.101.32;32501;android
20.02.2025 4:50;839;224.27.73.232;55926;android
2025-02-20 04:50:59.000;492;45.107.198.2;90236;iphone
2025-02-20 04:51:09.000;433;7.247.167.230;60395;android
20.02.2025 4:51;325;190.199.191.136;73786;android
20.02.2025 4:51;1112;65.228.17.106;95945;android
20.02.2025 4:51;1367;226.204.85.162;83899;android
20.02.2025 4:51;1036;77.81.233.157;45613;iphone
2025-02-20 04:51:26.000;2157;224.240.18.112;11895;iphone
20.02.2025 4:51;522;85.103.155.213;15464;iphone
20.02.2025 4:51;909;100.155.189.232;75222;iphone
20.02.2025 4:51;1815;104.180.45.231;78934;iphone
20.02.2025 4:51;495;76.158.236.142;62875;iphone
20.02.2025 4:51;1828;142.0.62.157;61440;iphone
2025-02-20 04:51:52.000;1723;252.207.42.30;58204;android
20.02.2025 4:51;461;4.1.186.168;64392;iphone
20.02.2025 4:52;230;45.76.204.246;90236;android
2025-02-20 04:52:18.000;124;64.224.175.24;53947;android
20.02.2025 4:52;1430;240.190.15.228;97942;iphone
2025-02-20 04:52:23.000;1425;233.81.188.234;96641;iphone
20.02.2025 4:52;1165;185.201.60.223;84094;android
20.02.2025 4:52;2108;136.175.144.83;55523;iphone
20.02.2025 4:52;511;247.120.210.67;12078;iphone
20.02.2025 4:52;990;218.75.29.89;51192;android
20.02.2025 4:52;403;9.246.95.120;11471;iphone
20.02.2025 4:52;151;252.11.230.236;21474;iphone
2025-02-20 04:52:34.000;1673;218.54.120.216;86108;android
20.02.2025 4:52;2139;242.56.145.72;60919;iphone
20.02.2025 4:52;38;36.24.47.26;62875;iphone
20.02.2025 4:52;1625;150.25.25.203;16651;android
2025-02-20 04:52:41.000;234;25.100.236.69;25566;android
20.02.2025 4:52;1551;54.94.173.145;27630;android
20.02.2025 4:52;376;152.65.3.87;62875;android
20.02.2025 4:52;286;8.66.55.22;52739;iphone
2025-02-20 04:52:55.000;357;26.120.144.235;62766;iphone
20.02.2025 4:52;2028;139.192.178.118;12468;iphone
20.02.2025 4:52;1938;239.139.197.176;11527;android
20.02.2025 4:53;1010;171.201.153.237;52739;android
20.02.2025 4:53;1675;39.189.165.147;81329;iphone
20.02.2025 4:53;106;62.141.63.146;81329;android
20.02.2025 4:53;831;225.52.238.1;50324;iphone
20.02.2025 4:53;789;67.80.121.47;25956;iphone
20.02.2025 4:53;658;21.203.176.212;27630;android
20.02.2025 4:53;672;247.145.203.255;58204;iphone
2025-02-20 04:53:21.000;898;139.109.128.97;99129;iphone
2025-02-20 04:53:26.000;1928;26.206.181.229;46715;android
20.02.2025 4:53;1409;226.245.230.18;21505;iphone
2025-02-20 04:53:28.000;1570;229.113.24.61;12916;iphone
20.02.2025 4:53;412;58.221.18.103;35616;android
2025-02-20 04:53:29.000;1977;164.122.23.5;44862;iphone
20.02.2025 4:53;2091;213.225.77.133;75222;android
2025-02-20 04:53:49.000;783;13.68.207.31;16651;android
20.02.2025 4:53;53;56.29.106.46;12468;iphone
20.02.2025 4:53;2112;114.65.79.233;62875;iphone
20.02.2025 4:53;1417;1.92.148.206;60483;iphone
2025-02-20 04:53:59.000;2367;122.199.24.153;27630;android
2025-02-20 04:54:02.000;1181;116.151.192.72;72242;android
20.02.2025 4:54;1943;56.40.85.148;44862;android
20.02.2025 4:54;139;66.2.120.208;90236;android
20.02.2025 4:54;834;233.227.69.124;26064;android
2025-02-20 04:54:23.000;2306;70.40.223.132;60977;android
2025-02-20 04:54:32.000;586;104.216.98.15;55617;android
2025-02-20 04:54:35.000;178;229.148.230.70;56228;iphone
2025-02-20 04:54:40.000;944;98.217.159.114;78934;iphone
20.02.2025 4:54;764;8.84.61.214;55634;android
20.02.2025 4:54;566;167.77.182.33;55926;android
20.02.2025 4:54;288;164.93.66.159;29859;iphone
20.02.2025 4:54;999;195.97.58.91;81982;android
20.02.2025 4:54;2005;129.48.87.113;55523;iphone
2025-02-20 04:54:58.000;1906;254.171.140.214;61440;iphone
20.02.2025 4:55;631;43.151.183.4;26064;iphone
20.02.2025 4:55;622;112.82.136.239;84713;iphone
20.02.2025 4:55;1751;136.246.255.117;13333;iphone
2025-02-20 04:55:08.000;1719;52.253.41.51;46715;android
20.02.2025 4:55;1403;188.25.67.11;49270;android
2025-02-20 04:55:13.000;2256;106.37.114.150;21474;iphone
20.02.2025 4:55;1426;220.74.35.47;30188;android
20.02.2025 4:55;1199;215.165.94.205;48337;android
20.02.2025 4:55;2029;26.67.107.65;83899;iphone
2025-02-20 04:55:29.000;81;140.230.167.39;61715;android
20.02.2025 4:55;1053;206.180.129.11;95945;iphone
2025-02-20 04:55:31.000;964;54.148.96.207;75222;iphone
20.02.2025 4:55;337;48.121.58.205;32501;iphone
20.02.2025 4:55;311;70.254.218.155;77794;android
20.02.2025 4:55;335;244.23.195.131;15464;iphone
20.02.2025 4:55;39;246.77.129.189;64392;iphone
2025-02-20 04:55:54.000;1744;116.243.162.54;20289;android
20.02.2025 4:56;1597;44.170.250.200;55634;android
20.02.2025 4:56;1945;97.75.77.49;56228;iphone
2025-02-20 04:56:11.000;2229;179.234.113.149;83899;android
2025-02-20 04:56:12.000;2329;59.116.181.52;26687;android
20.02.2025 4:56;428;155.227.193.198;62875;android
20.02.2025 4:56;755;179.221.241.167;46605;android
20.02.2025 4:56;346;123.152.124.212;56533;iphone
20.02.2025 4:56;1200;144.83.121.168;34192;iphone
20.02.2025 4:56;2063;79.243.169.107;11471;iphone
20.02.2025 4:56;1394;18.80.193.116;74267;iphone
20.02.2025 4:56;218;247.223.169.191;25566;android
2025-02-20 04:56:38.000;359;173.34.154.33;83155;iphone
20.02.2025 4:56;1425;250.72.251.178;17284;iphone
2025-02-20 04:56:48.000;161;148.212.6.183;86921;iphone
20.02.2025 4:56;897;134.137.28.201;11527;android
20.02.2025 4:56;2153;149.70.102.181;81982;iphone
2025-02-20 04:57:02.000;698;134.121.55.3;90839;iphone
2025-02-20 04:57:09.000;1804;147.203.69.185;60808;android
20.02.2025 4:57;454;85.111.199.40;97942;iphone
20.02.2025 4:57;1914;55.213.174.26;41475;android
20.02.2025 4:57;1190;157.98.39.103;64392;android
20.02.2025 4:57;1829;57.175.230.69;90839;android
20.02.2025 4:57;1861;50.40.62.79;95945;android
20.02.2025 4:57;498;240.81.117.97;26687;iphone
20.02.2025 4:57;2335;54.109.44.55;35616;iphone
20.02.2025 4:57;753;183.228.28.248;76945;iphone
20.02.2025 4:57;1677;168.22.188.117;17284;android
20.02.2025 4:57;1150;110.27.25.50;80855;iphone
20.02.2025 4:57;1409;59.200.129.109;44862;iphone
2025-02-20 04:57:34.000;126;126.148.58.2;60919;android
20.02.2025 4:57;704;17.139.200.160;87627;iphone
2025-02-20 04:57:42.000;669;143.148.204.136;73588;iphone
2025-02-20 04:57:43.000;2300;160.181.130.226;51192;android
20.02.2025 4:57;478;103.125.117.157;73277;android
2025-02-20 04:57:45.000;1783;63.43.250.255;60919;iphone
2025-02-20 04:57:48.000;1362;134.203.230.69;27630;iphone
20.02.2025 4:57;1496;95.21.102.47;64392;iphone
20.02.2025 4:57;1465;200.172.185.173;46453;android
20.02.2025 4:57;507;39.205.79.209;84713;android
20.02.2025 4:58;504;130.198.192.143;11527;iphone
20.02.2025 4:58;1678;161.230.246.155;35616;iphone
2025-02-20 04:58:20.000;1866;197.242.130.217;86108;iphone
2025-02-20 04:58:22.000;839;204.112.95.219;44862;iphone
20.02.2025 4:58;239;221.209.34.140;64392;iphone
20.02.2025 4:58;1361;101.225.220.8;25566;android
20.02.2025 4:58;339;33.145.154.19;46715;iphone
20.02.2025 4:58;1218;179.37.200.169;61440;android
20.02.2025 4:58;287;78.89.64.20;65523;iphone
20.02.2025 4:58;1717;45.131.217.220;61440;iphone
20.02.2025 4:58;2361;200.121.201.110;62766;android
20.02.2025 4:58;722;223.229.12.206;11527;iphone
20.02.2025 4:58;2254;51.71.170.143;12787;iphone
2025-02-20 04:58:43.000;1007;171.236.252.152;79927;android
20.02.2025 4:58;1705;220.78.163.192;73588;iphone
20.02.2025 4:58;1979;208.223.128.156;64392;iphone
2025-02-20 04:58:48.000;1190;143.175.193.206;53947;iphone
20.02.2025 4:58;593;87.215.171.220;18318;android
20.02.2025 4:58;1207;123.194.70.170;45613;android
20.02.2025 4:58;241;89.146.32.163;86108;android
20.02.2025 4:59;1241;248.107.202.253;48337;iphone
20.02.2025 4:59;1041;169.221.161.70;74267;android
20.02.2025 4:59;134;204.7.32.24;53947;android
20.02.2025 4:59;986;129.90.36.158;64624;iphone
2025-02-20 04:59:17.000;1896;116.10.237.223;78934;iphone
20.02.2025 4:59;1681;242.10.241.167;13333;android
20.02.2025 4:59;2246;123.210.243.132;15464;android
20.02.2025 4:59;2201;58.249.5.94;55885;android
20.02.2025 4:59;695;35.90.132.153;74267;android
20.02.2025 4:59;1826;86.30.53.231;16849;android
20.02.2025 5:00;1549;198.130.107.109;84713;android
2025-02-20 05:00:12.000;1422;177.190.76.15;52739;android
20.02.2025 5:00;1909;21.120.52.125;83899;iphone
20.02.2025 5:00;658;9.171.12.102;61440;android
20.02.2025 5:00;2343;174.46.51.126;74267;iphone
20.02.2025 5:00;1190;210.60.120.127;52739;iphone
20.02.2025 5:00;636;80.75.23.172;89224;iphone
20.02.2025 5:00;182;112.248.169.222;77794;iphone
2025-02-20 05:00:23.000;2379;236.151.14.126;56533;android
20.02.2025 5:00;784;142.28.100.122;90236;iphone
20.02.2025 5:00;484;191.204.24.246;12436;iphone
20.02.2025 5:00;952;162.182.234.248;83155;android
20.02.2025 5:00;1950;161.168.117.40;32359;android
20.02.2025 5:00;1657;52.128.111.252;82467;android
20.02.2025 5:00;1792;153.140.254.6;41213;android
20.02.2025 5:00;2217;93.112.164.103;26064;iphone
2025-02-20 05:00:56.000;848;246.132.220.50;44862;iphone
2025-02-20 05:00:58.000;1232;64.118.81.8;11471;iphone
20.02.2025 5:01;1128;74.247.28.79;77794;iphone
20.02.2025 5:01;1046;111.157.54.227;12787;android
20.02.2025 5:01;25;70.40.92.204;84094;android
20.02.2025 5:01;1962;66.109.148.157;35616;iphone
20.02.2025 5:01;909;180.212.118.155;49292;android
2025-02-20 05:01:14.000;1660;68.17.222.201;32501;android
2025-02-20 05:01:18.000;1563;178.13.185.21;30113;iphone
20.02.2025 5:01;1049;44.49.122.210;26064;android
20.02.2025 5:01;1413;124.143.219.25;99129;iphone
20.02.2025 5:01;757;72.114.106.200;51192;android
2025-02-20 05:01:28.000;671;243.253.152.161;12078;iphone
20.02.2025 5:01;1381;35.97.148.74;56228;iphone
20.02.2025 5:01;1616;124.243.4.61;81879;android
20.02.2025 5:01;1945;106.43.104.238;73786;android
20.02.2025 5:01;2394;70.199.172.125;60808;iphone
20.02.2025 5:01;1154;38.23.237.112;72424;android
20.02.2025 5:01;1126;201.70.174.55;40726;iphone
20.02.2025 5:01;2055;239.243.189.181;90619;android
20.02.2025 5:01;1191;172.107.222.232;54188;iphone
20.02.2025 5:01;967;87.77.112.149;51942;iphone
20.02.2025 5:01;994;238.68.138.111;35616;android
20.02.2025 5:01;103;191.235.109.70;32359;iphone
20.02.2025 5:01;2191;67.215.38.167;31866;iphone
20.02.2025 5:01;1738;56.75.235.56;27210;iphone
2025-02-20 05:02:00.000;2105;44.75.159.130;90619;iphone
20.02.2025 5:02;724;20.95.192.50;45613;android
20.02.2025 5:02;995;152.124.218.1;15451;iphone
2025-02-20 05:02:13.000;318;139.41.207.193;21474;iphone
2025-02-20 05:02:15.000;1369;102.154.226.192;54188;android
20.02.2025 5:02;215;98.153.144.38;76945;android
20.02.2025 5:02;569;183.246.190.222;46715;android
20.02.2025 5:02;1619;225.163.132.20;30188;android
2025-02-20 05:02:24.000;128;234.5.241.225;83155;android
2025-02-20 05:02:28.000;772;35.117.97.181;90839;android
20.02.2025 5:02;109;92.58.169.23;11895;android
20.02.2025 5:02;645;121.178.8.78;13333;iphone
20.02.2025 5:02;206;119.254.230.196;61715;iphone
20.02.2025 5:02;947;91.157.235.10;32501;iphone
2025-02-20 05:02:45.000;1684;78.98.208.234;99129;android
20.02.2025 5:02;290;146.165.65.21;83899;iphone
2025-02-20 05:02:47.000;1426;183.106.13.198;55617;android
20.02.2025 5:02;1917;79.42.211.47;73786;android
2025-02-20 05:03:01.000;1722;251.216.164.162;49270;iphone
20.02.2025 5:03;1036;93.254.253.18;32501;android
20.02.2025 5:03;703;184.11.255.121;95945;android
2025-02-20 05:03:12.000;2375;55.131.44.209;72424;iphone
20.02.2025 5:03;419;30.79.44.121;15464;android
20.02.2025 5:03;785;156.203.192.90;87627;android
20.02.2025 5:03;2165;97.28.43.62;34873;android
20.02.2025 5:03;1220;197.14.139.251;52739;android
2025-02-20 05:03:23.000;589;91.9.7.202;17378;iphone
2025-02-20 05:03:23.000;150;138.126.185.36;90236;android
20.02.2025 5:03;1426;195.244.15.86;18413;iphone
20.02.2025 5:03;1047;12.185.33.15;52739;android
20.02.2025 5:03;443;224.122.45.198;81329;android
20.02.2025 5:03;600;189.144.170.187;83155;iphone
2025-02-20 05:03:40.000;1465;73.67.243.102;83155;android
2025-02-20 05:03:42.000;308;254.209.150.42;48337;android
20.02.2025 5:03;468;63.15.17.182;87627;iphone
20.02.2025 5:03;908;177.171.82.139;26687;iphone
20.02.2025 5:03;1648;200.160.249.99;11471;android
20.02.2025 5:04;589;27.0.183.2;55523;android
20.02.2025 5:04;834;40.242.146.54;46715;android
20.02.2025 5:04;461;10.78.129.206;15451;iphone
2025-02-20 05:04:21.000;1173;66.82.144.49;86108;android
20.02.2025 5:04;823;117.147.13.108;64392;iphone
2025-02-20 05:04:28.000;1866;80.244.195.207;55926;iphone
20.02.2025 5:04;170;15.244.189.57;61440;android
20.02.2025 5:04;1565;226.11.87.46;81982;android
20.02.2025 5:04;2081;229.196.181.43;44862;android
2025-02-20 05:04:43.000;647;45.31.67.255;29859;iphone
20.02.2025 5:04;1607;239.15.196.27;77794;iphone
20.02.2025 5:04;901;198.42.148.53;27669;android
20.02.2025 5:04;1436;168.136.254.127;40726;android
20.02.2025 5:05;1188;78.217.202.95;90619;iphone
2025-02-20 05:05:02.000;666;102.218.172.127;76945;android
20.02.2025 5:05;2012;70.111.167.83;52739;android
20.02.2025 5:05;1904;253.208.25.219;44862;android
20.02.2025 5:05;724;164.232.175.255;27065;android
20.02.2025 5:05;257;185.203.129.139;12468;android
20.02.2025 5:05;1247;225.56.160.162;27630;iphone
20.02.2025 5:05;1048;49.69.235.31;51192;android
20.02.2025 5:05;1223;60.107.21.222;16849;android
20.02.2025 5:05;999;170.141.152.142;26064;android
20.02.2025 5:05;1761;89.61.2.97;11471;android
20.02.2025 5:05;391;86.209.72.38;81879;android
20.02.2025 5:05;753;19.76.144.91;10277;iphone
2025-02-20 05:05:42.000;641;171.119.216.153;17284;iphone
20.02.2025 5:05;857;26.213.226.56;84713;android
20.02.2025 5:05;1049;252.210.195.79;95945;iphone
20.02.2025 5:05;1144;209.100.240.17;32501;iphone
20.02.2025 5:05;910;170.81.22.126;18318;iphone
2025-02-20 05:05:52.000;290;5.3.197.195;45613;iphone
2025-02-20 05:05:52.000;1263;54.141.52.128;55926;iphone
20.02.2025 5:05;842;75.172.214.104;16651;android
20.02.2025 5:05;1495;111.90.235.147;84713;iphone
20.02.2025 5:06;1769;132.49.187.163;56533;iphone
20.02.2025 5:06;1089;55.170.109.64;56228;android
2025-02-20 05:06:08.000;1391;190.62.230.207;32359;iphone
20.02.2025 5:06;2187;67.36.200.122;29859;android
2025-02-20 05:06:13.000;1182;219.251.153.77;10277;iphone
2025-02-20 05:06:14.000;2188;121.151.12.19;35616;android
20.02.2025 5:06;1457;187.214.100.131;64392;iphone
20.02.2025 5:06;1052;80.160.43.94;79909;iphone
2025-02-20 05:06:23.000;1267;50.126.231.58;12078;android
20.02.2025 5:06;2087;124.93.49.180;26717;iphone
20.02.2025 5:06;1655;195.161.77.1;11527;android
20.02.2025 5:06;2141;156.175.191.38;10277;android
20.02.2025 5:06;728;229.171.122.214;60395;iphone
20.02.2025 5:06;1660;151.20.86.113;44862;iphone
20.02.2025 5:06;1019;170.38.123.241;80855;iphone
20.02.2025 5:06;1428;251.208.81.158;60808;android
2025-02-20 05:06:36.000;396;206.81.40.164;86108;iphone
20.02.2025 5:06;1274;17.70.206.93;83899;android
2025-02-20 05:06:39.000;650;14.44.226.40;26687;android
20.02.2025 5:06;179;121.208.228.11;56533;android
2025-02-20 05:06:43.000;564;118.160.189.109;48087;android
2025-02-20 05:06:46.000;895;221.249.37.232;46715;iphone
20.02.2025 5:06;710;47.156.223.5;35616;android
20.02.2025 5:06;533;217.168.160.115;44862;android
2025-02-20 05:06:51.000;222;21.139.72.55;11471;android
2025-02-20 05:06:53.000;1635;77.143.90.75;55617;android
2025-02-20 05:06:57.000;1505;11.100.111.120;13693;android
20.02.2025 5:07;1936;236.125.224.89;15464;iphone
2025-02-20 05:07:01.000;1080;38.58.86.115;84713;iphone
20.02.2025 5:07;2013;108.231.86.38;46453;iphone
2025-02-20 05:07:08.000;795;101.192.5.157;73588;android
20.02.2025 5:07;580;38.210.241.213;81982;android
20.02.2025 5:07;1768;153.190.25.4;53947;iphone
20.02.2025 5:07;224;126.243.211.32;84713;android
20.02.2025 5:07;267;115.179.115.25;40726;android
20.02.2025 5:07;371;33.208.29.155;27630;android
2025-02-20 05:07:27.000;489;108.252.217.47;96641;android
20.02.2025 5:07;1317;131.114.46.170;78934;iphone
20.02.2025 5:07;84;181.95.11.133;64392;iphone
20.02.2025 5:07;1338;132.68.77.253;86921;iphone
20.02.2025 5:07;1487;182.61.97.8;44862;android
2025-02-20 05:07:35.000;1242;8.107.165.10;56587;iphone
20.02.2025 5:07;877;58.52.15.254;26064;android
20.02.2025 5:07;102;81.118.212.222;16849;iphone
20.02.2025 5:07;170;184.91.136.219;18318;android
20.02.2025 5:07;2105;0.248.28.59;90619;android
20.02.2025 5:07;2239;239.150.241.222;30113;android
20.02.2025 5:07;388;45.183.168.212;79909;iphone
2025-02-20 05:07:48.000;955;111.33.106.232;25566;iphone
2025-02-20 05:07:51.000;493;134.99.170.76;49292;android
20.02.2025 5:07;442;33.168.26.53;12078;iphone
2025-02-20 05:07:54.000;1307;237.125.184.45;49270;android
2025-02-20 05:07:55.000;1498;242.183.24.7;80855;iphone
20.02.2025 5:08;2292;4.235.196.104;55634;iphone
20.02.2025 5:08;2279;129.95.195.141;87627;iphone
20.02.2025 5:08;597;81.101.122.2;78541;android
20.02.2025 5:08;1003;142.231.7.123;32501;iphone
2025-02-20 05:08:10.000;1826;211.197.32.251;63698;iphone
20.02.2025 5:08;324;171.99.103.22;32501;android
20.02.2025 5:08;2153;35.232.107.190;76945;iphone
2025-02-20 05:08:24.000;2191;154.26.146.13;35616;android
20.02.2025 5:08;1682;53.221.30.99;26064;iphone
20.02.2025 5:08;1239;17.38.208.205;55523;android
20.02.2025 5:08;214;138.240.126.194;95945;iphone
20.02.2025 5:08;632;87.98.66.156;27065;android
20.02.2025 5:08;362;192.235.34.229;62875;android
20.02.2025 5:08;1180;28.44.19.12;34873;iphone
2025-02-20 05:08:54.000;1224;233.189.154.21;72424;iphone
20.02.2025 5:08;399;11.160.239.183;95945;android
20.02.2025 5:09;1695;155.155.206.24;74267;iphone
20.02.2025 5:09;423;222.63.71.7;99129;android
20.02.2025 5:09;1467;116.236.9.3;78541;android
20.02.2025 5:09;1062;129.193.193.57;86921;android
